eval_index,hv
1,0.19339648806756202
2,0.19339648806756202
3,0.2022199458083009
4,0.20600082903843037
5,0.20600082903843037
6,0.20600082903843037
7,0.20600082903843037
8,0.21141669878828692
9,0.2370418284482479
10,0.2370418284482479
11,0.23801040313576996
12,0.2473860133962469
13,0.2495230415373808
14,0.250665455810617
15,0.28049749603485624
16,0.2805061339230138
17,0.2805061339230138
18,0.28362916576749225
19,0.28362916576749225
20,0.30710768611741424
21,0.30819838281963946
22,0.3120342709472763
23,0.31299295320004444
24,0.31307447462764887
25,0.31307447462764887
26,0.31307447462764887
27,0.3132238239738612
28,0.3134296812037774
29,0.3136884640616527
30,0.3136884640616527
31,0.3136884640616527
32,0.31443320302003264
33,0.3155059067187367
34,0.3155059067187367
35,0.3155059067187367
36,0.3155059067187367
37,0.3167624569921635
38,0.3167624569921635
39,0.31746825691349934
40,0.31746825691349934
41,0.31746825691349934
42,0.31746825691349934
43,0.31746825691349934
44,0.31746825691349934
45,0.31746825691349934
46,0.31746825691349934
47,0.31746825691349934
48,0.31746825691349934
49,0.31746825691349934
50,0.31746825691349934
51,0.3177226507485377
52,0.3177284696169428
53,0.3177314740933212
54,0.3177425211359098
55,0.3177425211359098
56,0.3180851146279095
