collection,experiment_family,variant_group,run_name,relative_dir,summary_path,database_path,db_final_path,pareto_front_path,hypervolume,hypervolume_raw,n_total,n_feasible,pareto_size,init_hv,init_hv_raw,warmstart_trace_len,hv_trace_len,hv_violations,w_sample_seed,init_seed,max_iterations,n_warmstart,n_random_init,n_candidates,n_select,llm_backend,llm_model,llm_safe_dsoc_sum_max,enable_iterative_guidance,enable_gp_llm_coupling,enable_acq_prior_coupling,enable_llm_rerank,enable_proposal_sampler,llm_rerank_gate_mode,llm_rerank_const_gate,last_guidance_mode,last_guidance_confidence,last_rerank_active,last_rerank_applied,rerank_telemetry_count,eval_source_counts,last_candidate_source_counts
optimized_experiments,llmei_const_gate_5seed,baseline_strict,baseline_strict_seed0,optimized_experiments/llmei_const_gate_5seed/baseline_strict/baseline_strict_seed0,optimized_experiments/llmei_const_gate_5seed/baseline_strict/baseline_strict_seed0/summary.json,optimized_experiments/llmei_const_gate_5seed/baseline_strict/baseline_strict_seed0/database.json,optimized_experiments/llmei_const_gate_5seed/baseline_strict/baseline_strict_seed0/db_final.json,optimized_experiments/llmei_const_gate_5seed/baseline_strict/baseline_strict_seed0/pareto_front.json,0.9197786043419368,10.825812533329305,22,22,17,0.6024592027253539,7.090956842108775,2,22,0,0,6000,8,0,6,15,2,mock,gpt-4.1-mini,0.695,False,False,False,False,False,online,0.25,,,False,False,16,"{""bo"": 16, ""random_init"": 6}",{}
optimized_experiments,llmei_const_gate_5seed,baseline_strict,baseline_strict_seed1,optimized_experiments/llmei_const_gate_5seed/baseline_strict/baseline_strict_seed1,optimized_experiments/llmei_const_gate_5seed/baseline_strict/baseline_strict_seed1/summary.json,optimized_experiments/llmei_const_gate_5seed/baseline_strict/baseline_strict_seed1/database.json,optimized_experiments/llmei_const_gate_5seed/baseline_strict/baseline_strict_seed1/db_final.json,optimized_experiments/llmei_const_gate_5seed/baseline_strict/baseline_strict_seed1/pareto_front.json,0.8866804116647106,10.436246144826471,22,22,15,0.6327796365731206,7.447828953740443,2,22,0,1,6001,8,0,6,15,2,mock,gpt-4.1-mini,0.695,False,False,False,False,False,online,0.25,,,False,False,16,"{""bo"": 16, ""random_init"": 6}",{}
optimized_experiments,llmei_const_gate_5seed,baseline_strict,baseline_strict_seed2,optimized_experiments/llmei_const_gate_5seed/baseline_strict/baseline_strict_seed2,optimized_experiments/llmei_const_gate_5seed/baseline_strict/baseline_strict_seed2/summary.json,optimized_experiments/llmei_const_gate_5seed/baseline_strict/baseline_strict_seed2/database.json,optimized_experiments/llmei_const_gate_5seed/baseline_strict/baseline_strict_seed2/db_final.json,optimized_experiments/llmei_const_gate_5seed/baseline_strict/baseline_strict_seed2/pareto_front.json,0.7960561683014461,9.3695969914387,22,22,15,0.7035143336258368,8.280377750026497,2,22,0,2,6002,8,0,6,15,2,mock,gpt-4.1-mini,0.695,False,False,False,False,False,online,0.25,,,False,False,16,"{""bo"": 16, ""random_init"": 6}",{}
optimized_experiments,llmei_const_gate_5seed,baseline_strict,baseline_strict_seed3,optimized_experiments/llmei_const_gate_5seed/baseline_strict/baseline_strict_seed3,optimized_experiments/llmei_const_gate_5seed/baseline_strict/baseline_strict_seed3/summary.json,optimized_experiments/llmei_const_gate_5seed/baseline_strict/baseline_strict_seed3/database.json,optimized_experiments/llmei_const_gate_5seed/baseline_strict/baseline_strict_seed3/db_final.json,optimized_experiments/llmei_const_gate_5seed/baseline_strict/baseline_strict_seed3/pareto_front.json,0.9025095649702308,10.622555595207192,22,22,16,0.6283308172395942,7.395466261379418,2,22,0,3,6003,8,0,6,15,2,mock,gpt-4.1-mini,0.695,False,False,False,False,False,online,0.25,,,False,False,16,"{""bo"": 16, ""random_init"": 6}",{}
optimized_experiments,llmei_const_gate_5seed,baseline_strict,baseline_strict_seed4,optimized_experiments/llmei_const_gate_5seed/baseline_strict/baseline_strict_seed4,optimized_experiments/llmei_const_gate_5seed/baseline_strict/baseline_strict_seed4/summary.json,optimized_experiments/llmei_const_gate_5seed/baseline_strict/baseline_strict_seed4/database.json,optimized_experiments/llmei_const_gate_5seed/baseline_strict/baseline_strict_seed4/db_final.json,optimized_experiments/llmei_const_gate_5seed/baseline_strict/baseline_strict_seed4/pareto_front.json,0.9109112260330327,10.721443313626711,22,22,19,0.6724271859372902,7.914481401184039,2,22,0,4,6004,8,0,6,15,2,mock,gpt-4.1-mini,0.695,False,False,False,False,False,online,0.25,,,False,False,16,"{""bo"": 16, ""random_init"": 6}",{}
optimized_experiments,llmei_const_gate_5seed,warmstart_llmei_const,warmstart_llmei_const_seed0,optimized_experiments/llmei_const_gate_5seed/warmstart_llmei_const/warmstart_llmei_const_seed0,optimized_experiments/llmei_const_gate_5seed/warmstart_llmei_const/warmstart_llmei_const_seed0/summary.json,optimized_experiments/llmei_const_gate_5seed/warmstart_llmei_const/warmstart_llmei_const_seed0/database.json,optimized_experiments/llmei_const_gate_5seed/warmstart_llmei_const/warmstart_llmei_const_seed0/db_final.json,optimized_experiments/llmei_const_gate_5seed/warmstart_llmei_const/warmstart_llmei_const_seed0/pareto_front.json,0.9229412278418397,10.86303667505409,22,22,16,0.7127595053540661,8.389193605815894,2,22,0,0,6000,8,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,True,False,constant,0.25,,,True,True,16,"{""bo"": 16, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,llmei_const_gate_5seed,warmstart_llmei_const,warmstart_llmei_const_seed1,optimized_experiments/llmei_const_gate_5seed/warmstart_llmei_const/warmstart_llmei_const_seed1,optimized_experiments/llmei_const_gate_5seed/warmstart_llmei_const/warmstart_llmei_const_seed1/summary.json,optimized_experiments/llmei_const_gate_5seed/warmstart_llmei_const/warmstart_llmei_const_seed1/database.json,optimized_experiments/llmei_const_gate_5seed/warmstart_llmei_const/warmstart_llmei_const_seed1/db_final.json,optimized_experiments/llmei_const_gate_5seed/warmstart_llmei_const/warmstart_llmei_const_seed1/pareto_front.json,0.7760606063667789,9.134248828324864,22,22,18,0.7227019056027503,8.506215855208824,2,22,0,1,6001,8,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,True,False,constant,0.25,,,True,False,16,"{""bo"": 16, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,llmei_const_gate_5seed,warmstart_llmei_const,warmstart_llmei_const_seed2,optimized_experiments/llmei_const_gate_5seed/warmstart_llmei_const/warmstart_llmei_const_seed2,optimized_experiments/llmei_const_gate_5seed/warmstart_llmei_const/warmstart_llmei_const_seed2/summary.json,optimized_experiments/llmei_const_gate_5seed/warmstart_llmei_const/warmstart_llmei_const_seed2/database.json,optimized_experiments/llmei_const_gate_5seed/warmstart_llmei_const/warmstart_llmei_const_seed2/db_final.json,optimized_experiments/llmei_const_gate_5seed/warmstart_llmei_const/warmstart_llmei_const_seed2/pareto_front.json,0.9132713633731568,10.74922217723202,22,22,15,0.7133665562624849,8.396338607125674,2,22,0,2,6002,8,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,True,False,constant,0.25,,,True,True,16,"{""bo"": 16, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,llmei_const_gate_5seed,warmstart_llmei_const,warmstart_llmei_const_seed3,optimized_experiments/llmei_const_gate_5seed/warmstart_llmei_const/warmstart_llmei_const_seed3,optimized_experiments/llmei_const_gate_5seed/warmstart_llmei_const/warmstart_llmei_const_seed3/summary.json,optimized_experiments/llmei_const_gate_5seed/warmstart_llmei_const/warmstart_llmei_const_seed3/database.json,optimized_experiments/llmei_const_gate_5seed/warmstart_llmei_const/warmstart_llmei_const_seed3/db_final.json,optimized_experiments/llmei_const_gate_5seed/warmstart_llmei_const/warmstart_llmei_const_seed3/pareto_front.json,0.8695355073368328,10.234450278648149,22,22,19,0.71440335518182,8.408541751102382,2,22,0,3,6003,8,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,True,False,constant,0.25,,,True,True,16,"{""bo"": 16, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,llmei_const_gate_5seed,warmstart_llmei_const,warmstart_llmei_const_seed4,optimized_experiments/llmei_const_gate_5seed/warmstart_llmei_const/warmstart_llmei_const_seed4,optimized_experiments/llmei_const_gate_5seed/warmstart_llmei_const/warmstart_llmei_const_seed4/summary.json,optimized_experiments/llmei_const_gate_5seed/warmstart_llmei_const/warmstart_llmei_const_seed4/database.json,optimized_experiments/llmei_const_gate_5seed/warmstart_llmei_const/warmstart_llmei_const_seed4/db_final.json,optimized_experiments/llmei_const_gate_5seed/warmstart_llmei_const/warmstart_llmei_const_seed4/pareto_front.json,0.8846468168189153,10.412310692897716,22,22,15,0.7303740796462772,8.596517496849772,2,22,0,4,6004,8,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,True,False,constant,0.25,,,True,True,16,"{""bo"": 16, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,llmei_const_gate_5seed,warmstart_plain_ei,warmstart_plain_ei_seed0,optimized_experiments/llmei_const_gate_5seed/warmstart_plain_ei/warmstart_plain_ei_seed0,optimized_experiments/llmei_const_gate_5seed/warmstart_plain_ei/warmstart_plain_ei_seed0/summary.json,optimized_experiments/llmei_const_gate_5seed/warmstart_plain_ei/warmstart_plain_ei_seed0/database.json,optimized_experiments/llmei_const_gate_5seed/warmstart_plain_ei/warmstart_plain_ei_seed0/db_final.json,optimized_experiments/llmei_const_gate_5seed/warmstart_plain_ei/warmstart_plain_ei_seed0/pareto_front.json,0.9001623915164133,10.594929316802494,22,22,14,0.7177959829315601,8.448473047438997,2,22,0,0,6000,8,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,False,False,online,0.25,,,False,False,16,"{""bo"": 16, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,llmei_const_gate_5seed,warmstart_plain_ei,warmstart_plain_ei_seed1,optimized_experiments/llmei_const_gate_5seed/warmstart_plain_ei/warmstart_plain_ei_seed1,optimized_experiments/llmei_const_gate_5seed/warmstart_plain_ei/warmstart_plain_ei_seed1/summary.json,optimized_experiments/llmei_const_gate_5seed/warmstart_plain_ei/warmstart_plain_ei_seed1/database.json,optimized_experiments/llmei_const_gate_5seed/warmstart_plain_ei/warmstart_plain_ei_seed1/db_final.json,optimized_experiments/llmei_const_gate_5seed/warmstart_plain_ei/warmstart_plain_ei_seed1/pareto_front.json,0.881861051106543,10.379522174854838,22,22,20,0.6965383700552252,8.198270519549215,2,22,0,1,6001,8,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,False,False,online,0.25,,,False,False,16,"{""bo"": 16, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,llmei_const_gate_5seed,warmstart_plain_ei,warmstart_plain_ei_seed2,optimized_experiments/llmei_const_gate_5seed/warmstart_plain_ei/warmstart_plain_ei_seed2,optimized_experiments/llmei_const_gate_5seed/warmstart_plain_ei/warmstart_plain_ei_seed2/summary.json,optimized_experiments/llmei_const_gate_5seed/warmstart_plain_ei/warmstart_plain_ei_seed2/database.json,optimized_experiments/llmei_const_gate_5seed/warmstart_plain_ei/warmstart_plain_ei_seed2/db_final.json,optimized_experiments/llmei_const_gate_5seed/warmstart_plain_ei/warmstart_plain_ei_seed2/pareto_front.json,0.909158549485786,10.700814275679445,22,22,14,0.7133665562624849,8.396338607125674,2,22,0,2,6002,8,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,False,False,online,0.25,,,False,False,16,"{""bo"": 16, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,llmei_const_gate_5seed,warmstart_plain_ei,warmstart_plain_ei_seed3,optimized_experiments/llmei_const_gate_5seed/warmstart_plain_ei/warmstart_plain_ei_seed3,optimized_experiments/llmei_const_gate_5seed/warmstart_plain_ei/warmstart_plain_ei_seed3/summary.json,optimized_experiments/llmei_const_gate_5seed/warmstart_plain_ei/warmstart_plain_ei_seed3/database.json,optimized_experiments/llmei_const_gate_5seed/warmstart_plain_ei/warmstart_plain_ei_seed3/db_final.json,optimized_experiments/llmei_const_gate_5seed/warmstart_plain_ei/warmstart_plain_ei_seed3/pareto_front.json,0.8879143855570439,10.45077004217129,22,22,16,0.7077765316796871,8.330543906200479,2,22,0,3,6003,8,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,False,False,online,0.25,,,False,False,16,"{""bo"": 16, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,llmei_const_gate_5seed,warmstart_plain_ei,warmstart_plain_ei_seed4,optimized_experiments/llmei_const_gate_5seed/warmstart_plain_ei/warmstart_plain_ei_seed4,optimized_experiments/llmei_const_gate_5seed/warmstart_plain_ei/warmstart_plain_ei_seed4/summary.json,optimized_experiments/llmei_const_gate_5seed/warmstart_plain_ei/warmstart_plain_ei_seed4/database.json,optimized_experiments/llmei_const_gate_5seed/warmstart_plain_ei/warmstart_plain_ei_seed4/db_final.json,optimized_experiments/llmei_const_gate_5seed/warmstart_plain_ei/warmstart_plain_ei_seed4/pareto_front.json,0.8847227579341627,10.41320452134008,22,22,14,0.7303740796462772,8.596517496849772,2,22,0,4,6004,8,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,False,False,online,0.25,,,False,False,16,"{""bo"": 16, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,llmei_vs_plain_v1,baseline_strict,baseline_strict_seed0,optimized_experiments/llmei_vs_plain_v1/baseline_strict/baseline_strict_seed0,optimized_experiments/llmei_vs_plain_v1/baseline_strict/baseline_strict_seed0/summary.json,optimized_experiments/llmei_vs_plain_v1/baseline_strict/baseline_strict_seed0/database.json,optimized_experiments/llmei_vs_plain_v1/baseline_strict/baseline_strict_seed0/db_final.json,optimized_experiments/llmei_vs_plain_v1/baseline_strict/baseline_strict_seed0/pareto_front.json,0.9282149239741078,10.925108183802138,22,22,13,0.6651657512868973,7.8290141703992795,2,22,0,0,5000,8,0,6,15,2,mock,gpt-4.1-mini,0.695,False,False,False,False,False,online,0.25,,,False,False,16,"{""bo"": 16, ""random_init"": 6}",{}
optimized_experiments,llmei_vs_plain_v1,baseline_strict,baseline_strict_seed1,optimized_experiments/llmei_vs_plain_v1/baseline_strict/baseline_strict_seed1,optimized_experiments/llmei_vs_plain_v1/baseline_strict/baseline_strict_seed1/summary.json,optimized_experiments/llmei_vs_plain_v1/baseline_strict/baseline_strict_seed1/database.json,optimized_experiments/llmei_vs_plain_v1/baseline_strict/baseline_strict_seed1/db_final.json,optimized_experiments/llmei_vs_plain_v1/baseline_strict/baseline_strict_seed1/pareto_front.json,0.7685444965896863,9.045784066215134,22,22,16,0.6039964367410424,7.109050117159033,2,22,0,1,5001,8,0,6,15,2,mock,gpt-4.1-mini,0.695,False,False,False,False,False,online,0.25,,,False,False,16,"{""bo"": 16, ""random_init"": 6}",{}
optimized_experiments,llmei_vs_plain_v1,baseline_strict,baseline_strict_seed2,optimized_experiments/llmei_vs_plain_v1/baseline_strict/baseline_strict_seed2,optimized_experiments/llmei_vs_plain_v1/baseline_strict/baseline_strict_seed2/summary.json,optimized_experiments/llmei_vs_plain_v1/baseline_strict/baseline_strict_seed2/database.json,optimized_experiments/llmei_vs_plain_v1/baseline_strict/baseline_strict_seed2/db_final.json,optimized_experiments/llmei_vs_plain_v1/baseline_strict/baseline_strict_seed2/pareto_front.json,0.8803033536593521,10.361188044807315,22,22,13,0.5929401292487169,6.978917157273108,2,22,0,2,5002,8,0,6,15,2,mock,gpt-4.1-mini,0.695,False,False,False,False,False,online,0.25,,,False,False,16,"{""bo"": 16, ""random_init"": 6}",{}
optimized_experiments,llmei_vs_plain_v1,warmstart_llmei_const,warmstart_llmei_const_seed0,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_const/warmstart_llmei_const_seed0,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_const/warmstart_llmei_const_seed0/summary.json,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_const/warmstart_llmei_const_seed0/database.json,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_const/warmstart_llmei_const_seed0/db_final.json,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_const/warmstart_llmei_const_seed0/pareto_front.json,0.926744928412196,10.907806306695019,22,22,15,0.7297326929651138,8.588968362809393,2,22,0,0,5000,8,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,True,False,constant,0.25,,,True,True,16,"{""bo"": 16, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,llmei_vs_plain_v1,warmstart_llmei_const,warmstart_llmei_const_seed1,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_const/warmstart_llmei_const_seed1,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_const/warmstart_llmei_const_seed1/summary.json,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_const/warmstart_llmei_const_seed1/database.json,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_const/warmstart_llmei_const_seed1/db_final.json,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_const/warmstart_llmei_const_seed1/pareto_front.json,0.8847819779044094,10.41390154157201,22,22,20,0.7182751250340959,8.454112559550271,2,22,0,1,5001,8,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,True,False,constant,0.25,,,True,False,16,"{""bo"": 16, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,llmei_vs_plain_v1,warmstart_llmei_const,warmstart_llmei_const_seed2,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_const/warmstart_llmei_const_seed2,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_const/warmstart_llmei_const_seed2/summary.json,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_const/warmstart_llmei_const_seed2/database.json,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_const/warmstart_llmei_const_seed2/db_final.json,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_const/warmstart_llmei_const_seed2/pareto_front.json,0.8852915883187896,10.419899666321887,22,22,16,0.7005734388881235,8.245763360258735,2,22,0,2,5002,8,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,True,False,constant,0.25,,,True,True,16,"{""bo"": 16, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,llmei_vs_plain_v1,warmstart_llmei_online,warmstart_llmei_online_seed0,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_online/warmstart_llmei_online_seed0,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_online/warmstart_llmei_online_seed0/summary.json,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_online/warmstart_llmei_online_seed0/database.json,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_online/warmstart_llmei_online_seed0/db_final.json,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_online/warmstart_llmei_online_seed0/pareto_front.json,0.9079097833215207,10.68611627299871,22,22,16,0.7297326929651138,8.588968362809393,2,22,0,0,5000,8,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,True,False,online,0.25,,,True,True,16,"{""bo"": 16, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,llmei_vs_plain_v1,warmstart_llmei_online,warmstart_llmei_online_seed1,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_online/warmstart_llmei_online_seed1,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_online/warmstart_llmei_online_seed1/summary.json,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_online/warmstart_llmei_online_seed1/database.json,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_online/warmstart_llmei_online_seed1/db_final.json,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_online/warmstart_llmei_online_seed1/pareto_front.json,0.8400381595929259,9.887265906889002,22,22,13,0.7184182748121118,8.455797435295015,2,22,0,1,5001,8,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,True,False,online,0.25,,,True,True,16,"{""bo"": 16, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,llmei_vs_plain_v1,warmstart_llmei_online,warmstart_llmei_online_seed2,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_online/warmstart_llmei_online_seed2,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_online/warmstart_llmei_online_seed2/summary.json,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_online/warmstart_llmei_online_seed2/database.json,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_online/warmstart_llmei_online_seed2/db_final.json,optimized_experiments/llmei_vs_plain_v1/warmstart_llmei_online/warmstart_llmei_online_seed2/pareto_front.json,0.8924855898045719,10.504573207413108,22,22,14,0.7038178692709391,8.283950370628398,2,22,0,2,5002,8,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,True,False,online,0.25,,,True,False,16,"{""bo"": 16, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,llmei_vs_plain_v1,warmstart_plain_ei,warmstart_plain_ei_seed0,optimized_experiments/llmei_vs_plain_v1/warmstart_plain_ei/warmstart_plain_ei_seed0,optimized_experiments/llmei_vs_plain_v1/warmstart_plain_ei/warmstart_plain_ei_seed0/summary.json,optimized_experiments/llmei_vs_plain_v1/warmstart_plain_ei/warmstart_plain_ei_seed0/database.json,optimized_experiments/llmei_vs_plain_v1/warmstart_plain_ei/warmstart_plain_ei_seed0/db_final.json,optimized_experiments/llmei_vs_plain_v1/warmstart_plain_ei/warmstart_plain_ei_seed0/pareto_front.json,0.9231458778647889,10.865445409909338,22,22,13,0.7320874947996784,8.61668442740776,2,22,0,0,5000,8,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,False,False,online,0.25,,,False,False,16,"{""bo"": 16, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,llmei_vs_plain_v1,warmstart_plain_ei,warmstart_plain_ei_seed1,optimized_experiments/llmei_vs_plain_v1/warmstart_plain_ei/warmstart_plain_ei_seed1,optimized_experiments/llmei_vs_plain_v1/warmstart_plain_ei/warmstart_plain_ei_seed1/summary.json,optimized_experiments/llmei_vs_plain_v1/warmstart_plain_ei/warmstart_plain_ei_seed1/database.json,optimized_experiments/llmei_vs_plain_v1/warmstart_plain_ei/warmstart_plain_ei_seed1/db_final.json,optimized_experiments/llmei_vs_plain_v1/warmstart_plain_ei/warmstart_plain_ei_seed1/pareto_front.json,0.8289614268208437,9.756892541052622,22,22,14,0.7182751250340959,8.454112559550271,2,22,0,1,5001,8,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,False,False,online,0.25,,,False,False,16,"{""bo"": 16, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,llmei_vs_plain_v1,warmstart_plain_ei,warmstart_plain_ei_seed2,optimized_experiments/llmei_vs_plain_v1/warmstart_plain_ei/warmstart_plain_ei_seed2,optimized_experiments/llmei_vs_plain_v1/warmstart_plain_ei/warmstart_plain_ei_seed2/summary.json,optimized_experiments/llmei_vs_plain_v1/warmstart_plain_ei/warmstart_plain_ei_seed2/database.json,optimized_experiments/llmei_vs_plain_v1/warmstart_plain_ei/warmstart_plain_ei_seed2/db_final.json,optimized_experiments/llmei_vs_plain_v1/warmstart_plain_ei/warmstart_plain_ei_seed2/pareto_front.json,0.8888206039582582,10.461436250843125,22,22,16,0.71042411089846,8.361705966455272,2,22,0,2,5002,8,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,False,False,online,0.25,,,False,False,16,"{""bo"": 16, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,manual_seed2_baseline_strict_50,,manual_seed2_baseline_strict_50,optimized_experiments/manual_seed2_baseline_strict_50,optimized_experiments/manual_seed2_baseline_strict_50/summary.json,optimized_experiments/manual_seed2_baseline_strict_50/database.json,optimized_experiments/manual_seed2_baseline_strict_50/db_final.json,optimized_experiments/manual_seed2_baseline_strict_50/pareto_front.json,0.9665473667468721,11.376281800413302,106,106,43,0.7035143336258368,8.280377750026497,2,106,0,2,6002,50,0,6,15,2,mock,gpt-4.1-mini,0.695,False,False,False,False,False,online,0.25,,,False,False,100,"{""bo"": 100, ""random_init"": 6}",{}
optimized_experiments,manual_seed2_llmei_const_50,,manual_seed2_llmei_const_50,optimized_experiments/manual_seed2_llmei_const_50,optimized_experiments/manual_seed2_llmei_const_50/summary.json,optimized_experiments/manual_seed2_llmei_const_50/database.json,optimized_experiments/manual_seed2_llmei_const_50/db_final.json,optimized_experiments/manual_seed2_llmei_const_50/pareto_front.json,0.9538009277984841,11.226255959551848,106,106,45,0.7133665562624849,8.396338607125674,2,106,0,2,6002,50,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,True,False,constant,0.25,,,True,True,100,"{""bo"": 100, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,manual_seed2_warmstart_plain_50,,manual_seed2_warmstart_plain_50,optimized_experiments/manual_seed2_warmstart_plain_50,optimized_experiments/manual_seed2_warmstart_plain_50/summary.json,optimized_experiments/manual_seed2_warmstart_plain_50/database.json,optimized_experiments/manual_seed2_warmstart_plain_50/db_final.json,optimized_experiments/manual_seed2_warmstart_plain_50/pareto_front.json,0.9592096847959493,11.289917137379291,106,106,45,0.7277505824041678,8.565638881941021,2,106,0,2,6002,50,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,False,False,online,0.25,,,False,False,100,"{""bo"": 100, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,multiseed,,baseline_strict_seed0,optimized_experiments/multiseed/baseline_strict_seed0,optimized_experiments/multiseed/baseline_strict_seed0/summary.json,optimized_experiments/multiseed/baseline_strict_seed0/database.json,optimized_experiments/multiseed/baseline_strict_seed0/db_final.json,optimized_experiments/multiseed/baseline_strict_seed0/pareto_front.json,0.3601655209546283,10.5978884277628,16,16,13,0.25695321501410096,7.56086117476369,2,16,0,0,2026,5,0,6,15,2,mock,gpt-4.1-mini,0.65,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""random_init"": 6}",{}
optimized_experiments,multiseed,,baseline_strict_seed1,optimized_experiments/multiseed/baseline_strict_seed1,optimized_experiments/multiseed/baseline_strict_seed1/summary.json,optimized_experiments/multiseed/baseline_strict_seed1/database.json,optimized_experiments/multiseed/baseline_strict_seed1/db_final.json,optimized_experiments/multiseed/baseline_strict_seed1/pareto_front.json,0.3196734392266139,9.4064069022022,16,16,13,0.2427666463387249,7.143420683525302,2,16,0,1,2027,5,0,6,15,2,mock,gpt-4.1-mini,0.65,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""random_init"": 6}",{}
optimized_experiments,multiseed,,baseline_strict_seed2,optimized_experiments/multiseed/baseline_strict_seed2,optimized_experiments/multiseed/baseline_strict_seed2/summary.json,optimized_experiments/multiseed/baseline_strict_seed2/database.json,optimized_experiments/multiseed/baseline_strict_seed2/db_final.json,optimized_experiments/multiseed/baseline_strict_seed2/pareto_front.json,0.33392914113270133,9.82588164220429,16,16,13,0.24694079218304285,7.2662451333006155,2,16,0,2,2028,5,0,6,15,2,mock,gpt-4.1-mini,0.65,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""random_init"": 6}",{}
